kdnr;geschlecht;firmenname;nachname;vorname;strasse;hausnr;zusatz;plz;ort;vorwahl;telefon;email;url;branche;beruf
"1000006279";"-";"BayWa Markt";"Hildebrandt";"Willhart";"Rieslingstr.";"6";"";"93326";"Abensberg, Hallertau";"09443";"857219";"Hildebrandt.Wi@onlinehome.de";"http://www.Hildebrandt_Wi.de";"Direktmarketing";""
"1000006280";"M";"Känguru - Trekking & Aktivreisen";"Goerke";"Phillip";"Ludwig-Berger-Str.";"3";"";"93326";"Abensberg, Hallertau";"09443";"71281";"Goerke.Ph@gmail.com";"http://www.Goerke_Ph.de";"Ärzte: Anatomie";""
"1000006281";"M";"Wohlleben Wäscherei und Chemische Reinigung";"Witzke";"Wolfdietrich";"Aumühle";"1";"";"93326";"Abensberg, Hallertau";"09443";"737038";"Witzke.Wo@gmail.com";"http://www.Witzke_Wo.de";"Brandschutztüren";""
"1000006282";"F";"Bäckerei Mühleck";"Bitz";"Margrit";"Kirchplatz.";"5";"";"93326";"Abensberg, Hallertau";"09443";"204457";"Bitz.Ma@gmail.com";"http://www.Bitz_Ma.de";"Rechtsanwälte: Sexualstrafverfahren (Schwerpunkt)";""
"1000006283";"F";"Paizdior";"Teutsch";"Theresia";"Am Galgenberg";"20";"";"93326";"Abensberg, Hallertau";"09443";"686782";"Teutsch.Th@yahoo.com";"http://www.Teutsch_Th.de";"Abbundzentrum";""
"1000006284";"-";"Rund um die Blume";"Schott";"Arnfried";"Auf dem Judenbuckel";"3";"b";"93326";"Abensberg, Hallertau";"09443";"567035";"Schott.Ar@gmx.de";"http://www.Schott_Ar.de";"Container";""
"1000006285";"-";"Völk";"Michael";"Marta";"Adolf-Kolping-Platz";"1";"b";"93326";"Abensberg, Hallertau";"09443";"355911";"Michael.Ma@gmx.de";"http://www.Michael_Ma.de";"Holzschutz";""
"1000006286";"M";"Geist-Reich";"Prechtel";"Andy";"Weiherfeldstr.";"19";"";"93326";"Abensberg, Hallertau";"09443";"852804";"Prechtel.An@gmail.com";"http://www.Prechtel_An.de";"Elektronische Steuerungen";""
"1000006287";"-";"Schlecker Drogerie";"Hamader";"Nadine";"Lusteckstr.";"5";"";"93326";"Abensberg, Hallertau";"09443";"771761";"Hamader.Na@gmail.com";"http://www.Hamader_Na.de";"Sport";""
"1000006288";"M";"Steineke";"Csikos";"Theobert";"Edelhardgasse";"9";"";"93326";"Abensberg, Hallertau";"09443";"430933";"Csikos.Th@gmail.com";"http://www.Csikos_Th.de";"Gesundheit u. Fitness";""
"1000006289";"F";"Sky Automobile";"Dettling";"Wilma";"Welschenbach";"2";"";"93326";"Abensberg, Hallertau";"09443";"679866";"Dettling.Wi@t-online.de";"http://www.Dettling_Wi.de";"Rechtsanwälte: Vaterschaftsanfechtungsrecht u. Vaterschafts- feststellungsrecht (Schwerpunkt)";""
"1000006290";"-";"Stehr";"Vermeer";"Erdmann";"Stadionstr.";"26";"";"93326";"Abensberg, Hallertau";"09443";"663336";"Vermeer.Er@gmx.de";"http://www.Vermeer_Er.de";"Radiästhesie";""
"1000006291";"-";"Blumenverkauf";"Roczik";"Theofried";"Falkenstr.";"7";"";"93326";"Abensberg, Hallertau";"09443";"381972";"Roczik.Th@t-online.de";"http://www.Roczik_Th.de";"Sanierungsträger";""
"1000006292";"F";"Gabriel";"Schnürch";"Gesche";"Aunkofener Str.";"48";"";"93326";"Abensberg, Hallertau";"09443";"603629";"Schnürch.Ge@web.de";"http://www.Schnürch_Ge.de";"Gleitschirmflugschulen";""
"1000006293";"F";"Nähzentrum";"Nowak";"Gülten";"Frönaustr.";"";"";"93326";"Abensberg, Hallertau";"09443";"104546";"Nowak.G�@gmx.de";"http://www.Nowak_G�.de";"Elektrohochspannungsanlagen";""
"1000006294";"-";"Haarstudio Weis";"Hungerhuber";"Neidhard";"Sandharlanden Hochbehälter";"";"";"93326";"Abensberg, Hallertau";"09443";"272374";"Hungerhuber.Ne@gmx.de";"http://www.Hungerhuber_Ne.de";"Rechtsanwälte: Schmerzensgeldrecht (Schwerpunkt)";""
"1000006295";"-";"Erlebnisgärtnerei Graf";"Höllerzeder";"Reni";"Falkenstr.";"7";"b";"93326";"Abensberg, Hallertau";"09443";"154699";"Höllerzeder.Re@gmx.de";"http://www.Höllerzeder_Re.de";"Rechtsanwälte: Haftungsrecht (Schwerpunkt)";""
"1000006296";"F";"Salon Brüggemann";"Gortner";"Hiltrun";"Mühlweg";"4";"";"93326";"Abensberg, Hallertau";"09443";"175855";"Gortner.Hi@web.de";"http://www.Gortner_Hi.de";"Fahrzeugbaubedarf";""
"1000006297";"-";"Olesiak & Suhrke";"Zipfel";"Helma";"Münstererstr.";"21";"";"93326";"Abensberg, Hallertau";"09443";"717321";"Zipfel.He@web.de";"http://www.Zipfel_He.de";"Elektroinstallationen";""
"1000006298";"M";"Gewerbegebiet Pont-l'Evêque-Allee";"Hullermann";"Winnimar";"Osterriedergasse";"10";"";"93326";"Abensberg, Hallertau";"09443";"561060";"Hullermann.Wi@onlinehome.de";"http://www.Hullermann_Wi.de";"Datenübertragung";""
"1000006299";"-";"Heidi Hetzer";"nokian";"Hulda";"Freibadstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"427522";"nokian.Hu@web.de";"http://www.nokian_Hu.de";"Rechtsanwälte: Zivildienstrecht (Schwerpunkt)";""
"1000006300";"F";"HAGU";"Rusch";"Ria";"Welschenbach";"3";"";"93326";"Abensberg, Hallertau";"09443";"512560";"Rusch.Ri@yahoo.com";"http://www.Rusch_Ri.de";"Puppen u. Puppenkliniken";""
"1000006301";"-";"Edeka Kasimiers";"Lanzinger";"Felicitas";"B16 Abfahrt b. Freibadweg";"";"";"93326";"Abensberg, Hallertau";"09443";"730811";"Lanzinger.Fe@gmail.com";"http://www.Lanzinger_Fe.de";"Benzin";""
"1000006302";"F";"Blumen Rehkopp";"Sorg";"Wiltrud";"Steinbruchstr.";"12";"";"93326";"Abensberg, Hallertau";"09443";"280157";"Sorg.Wi@t-online.de";"http://www.Sorg_Wi.de";"Sperrholz";""
"1000006303";"F";"Unger Theo Bäckerei";"Koxholt";"Elena";"Mayrstr.";"7";"c";"93326";"Abensberg, Hallertau";"09443";"903502";"Koxholt.El@t-online.de";"http://www.Koxholt_El.de";"Logoherstellung";""
"1000006304";"-";"Obscura Styles";"Sadowski";"Urthe";"Schulhausplatz";"1";"c";"93326";"Abensberg, Hallertau";"09443";"307917";"Sadowski.Ur@t-online.de";"http://www.Sadowski_Ur.de";"Freizeiteinrichtungen";""
"1000006305";"F";"Optik Marx";"Schwingshandl";"Celia";"Tulpenstr.";"19";"";"93326";"Abensberg, Hallertau";"09443";"168342";"Schwingshandl.Ce@t-online.de";"http://www.Schwingshandl_Ce.de";"Skilifte";""
"1000006306";"F";"Buchhandlung Kirchheim";"Eiber";"Heidy";"Herzogstr.";"2";"";"93326";"Abensberg, Hallertau";"09443";"575384";"Eiber.He@gmx.de";"http://www.Eiber_He.de";"Relocation Service";""
"1000006307";"-";"Haarmode Elvira";"Pauzenberger";"Gunhild";"Am Sportplatz.";"12";"c";"93326";"Abensberg, Hallertau";"09443";"736861";"Pauzenberger.Gu@gmx.de";"http://www.Pauzenberger_Gu.de";"Kakao";""
"1000006308";"F";"DocMorris Apotheke Pankow-Zentrum";"Brüning";"Helma";"Birkhahnweg";"5";"";"93326";"Abensberg, Hallertau";"09443";"328798";"Brüning.He@t-online.de";"http://www.Brüning_He.de";"Gaststätten: Burmesische Küche";""
"1000006309";"F";"Schreibwaren Schwab";"Tasser";"Krystyna";"Löffelholzstr.";"6";"";"93326";"Abensberg, Hallertau";"09443";"726452";"Tasser.Kr@t-online.de";"http://www.Tasser_Kr.de";"Sportanlagen";""
"1000006310";"M";"Hair Kings";"Falkenberg";"Florian";"Pöglstr.";"11";"b";"93326";"Abensberg, Hallertau";"09443";"524469";"Falkenberg.Fl@gmail.com";"http://www.Falkenberg_Fl.de";"Stempel";""
"1000006311";"F";"Die Perfekte Welle";"Bludau";"Rosa";"Degenhardstr.";"9";"";"93326";"Abensberg, Hallertau";"09443";"112524";"Bludau.Ro@t-online.de";"http://www.Bludau_Ro.de";"Lamellenreinigung";""
"1000006312";"F";"Grigo";"van der Heydt";"Heliane";"Kreuzeck";"4";"";"93326";"Abensberg, Hallertau";"09443";"539205";"van der Heydt.He@gmx.de";"http://www.van der Heydt_He.de";"Dachgeschossausbau";""
"1000006313";"F";"Salon Dietrich";"Roßmann";"Christin";"Rebenstr.";"4";"";"93326";"Abensberg, Hallertau";"09443";"364853";"Roßmann.Ch@web.de";"http://www.Roßmann_Ch.de";"Bodensanierung";""
"1000006314";"F";"Beerwart Dietmar Fahrzeugelektrik-Service";"Riemer";"Camilla";"Lindensiedlung";"9";"c";"93326";"Abensberg, Hallertau";"09443";"395331";"Riemer.Ca@gmail.com";"http://www.Riemer_Ca.de";"Umweltschutzmessung";""
"1000006315";"-";"Schrem Werner Autoverwertung";"Engelbrecht";"Jessika";"Straubinger Str.";"";"";"93326";"Abensberg, Hallertau";"09443";"452914";"Engelbrecht.Je@yahoo.com";"http://www.Engelbrecht_Je.de";"Haar- u. Kopfhautbehandlung";""
"1000006316";"M";"Grauert Presse + Buch";"Dieterle";"Ilrich";"Pernhartstr.";"4";"b";"93326";"Abensberg, Hallertau";"09443";"45388";"Dieterle.Il@yahoo.com";"http://www.Dieterle_Il.de";"Sachverständige f. Fassaden- u. Dachtechnik";""
"1000006317";"-";"Auto Andreas Forster";"Elektro";"Anneliese";"Adalbert-Stifter-Str.";"13";"c";"93326";"Abensberg, Hallertau";"09443";"268361";"Elektro.An@web.de";"http://www.Elektro_An.de";"Bandumreifungen";""
"1000006318";"M";"Betonwerk Hentzschel GmbH";"Kempken";"Dankfried";"Kuhweide";"3";"";"93326";"Abensberg, Hallertau";"09443";"415713";"Kempken.Da@yahoo.com";"http://www.Kempken_Da.de";"Betonmischanlagen";""
"1000006319";"F";"Raiffeisen (EC)";"Porotschnig";"Myrta";"Asternstr.";"5";"";"93326";"Abensberg, Hallertau";"09443";"258245";"Porotschnig.My@t-online.de";"http://www.Porotschnig_My.de";"Implantologie";""
"1000006320";"-";"Brandes-Fahrräder";"Gilles";"Alf";"Rosenstr.";"6";"";"93326";"Abensberg, Hallertau";"09443";"129482";"Gilles.Al@onlinehome.de";"http://www.Gilles_Al.de";"Ärzte: Ästhetisch-Kosmetische Medizin";""
"1000006321";"F";"Sawadee";"Dischinger";"Justina";"Blumenstr.";"6";"";"93326";"Abensberg, Hallertau";"09443";"551266";"Dischinger.Ju@onlinehome.de";"http://www.Dischinger_Ju.de";"Bohranlagen u. -geräte";""
"1000006322";"F";"Friseursalon Liliane Binder";"Siebenkäs";"Madleine";"Zum Roten Peter";"25";"";"93326";"Abensberg, Hallertau";"09443";"142085";"Siebenkäs.Ma@onlinehome.de";"http://www.Siebenkäs_Ma.de";"Ärzte: Klinische Pharmakologie";""
"1000006323";"F";"Uhrmachermeister und Juwelier Eckstein";"Schaar";"Holle";"Eichenstr.";"1";"";"93326";"Abensberg, Hallertau";"09443";"788153";"Schaar.Ho@yahoo.com";"http://www.Schaar_Ho.de";"Behindertenbäder";""
"1000006324";"M";"Autoverwertung Gland";"Stenzel";"Arnhart";"Am Galgenberg";"53";"";"93326";"Abensberg, Hallertau";"09443";"788009";"Stenzel.Ar@t-online.de";"http://www.Stenzel_Ar.de";"Elektronische Prüfgeräte";""
"1000006325";"F";"Karl Kolb";"Sargin";"Cosima";"Anton-Günther-Str.";"4";"";"93326";"Abensberg, Hallertau";"09443";"709708";"Sargin.Co@web.de";"http://www.Sargin_Co.de";"Sachverständige f. Abwasseranlagen";""
"1000006326";"-";"Porta";"Hautmann";"Vitus";"Kirchplatz.";"2";"a";"93326";"Abensberg, Hallertau";"09443";"408214";"Hautmann.Vi@web.de";"http://www.Hautmann_Vi.de";"Möbellackierungen";""
"1000006327";"-";"Op d'r Eck";"Baer";"Gerlach";"Sandkreppe";"7";"";"93326";"Abensberg, Hallertau";"09443";"932439";"Baer.Ge@yahoo.com";"http://www.Baer_Ge.de";"Gaststätten: Mongolische Küche";""
"1000006328";"-";"Dorfplatz-Apotheke";"Umari";"Ornulf";"Hauptstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"634389";"Umari.Or@yahoo.com";"http://www.Umari_Or.de";"Saunaanlagen u. -zubehör";""
"1000006329";"M";"Kohler Bäcker";"Teucke";"Edgar";"IP-ONE_1";"";"";"93326";"Abensberg, Hallertau";"09443";"425399";"Teucke.Ed@gmx.de";"http://www.Teucke_Ed.de";"Ärzte: Neuraltherapie";""
"1000006330";"M";"Rippen";"Meinke";"Hildmar";"Pumpwerk Holzharlanden";"";"";"93326";"Abensberg, Hallertau";"09443";"432884";"Meinke.Hi@gmail.com";"http://www.Meinke_Hi.de";"Rechtsanwälte: Umwelt- u. Planungsrecht (Schwerpunkt)";""
"1000006331";"-";"Hercules Center";"Hopferwieser";"Milka";"Dreifaltigkeitsweg";"17";"";"93326";"Abensberg, Hallertau";"09443";"190485";"Hopferwieser.Mi@gmx.de";"http://www.Hopferwieser_Mi.de";"Badkomplettausstattung";""
"1000006332";"-";"Peri’s Hairline";"Lochmüller";"Bodo";"An der Bergstr.";"7";"";"93326";"Abensberg, Hallertau";"09443";"739787";"Lochmüller.Bo@yahoo.com";"http://www.Lochmüller_Bo.de";"Feuerwehrzufahrtssicherungen";""
"1000006333";"-";"Reisebüro am Rothsee";"Euler";"Renold";"Adlerstr.";"47";"";"93326";"Abensberg, Hallertau";"09443";"656342";"Euler.Re@web.de";"http://www.Euler_Re.de";"Fahrsimulatoren";""
"1000006334";"F";"Beauty Sun (Solarium)";"Hrodek";"Renilde";"Gartenstr.";"24";"";"93326";"Abensberg, Hallertau";"09443";"765214";"Hrodek.Re@t-online.de";"http://www.Hrodek_Re.de";"Vorhangstangen";""
"1000006335";"-";"Rethener Frischmarkt";"Bielmeier";"Annita";"Festplatz";"";"";"93326";"Abensberg, Hallertau";"09443";"995337";"Bielmeier.An@onlinehome.de";"http://www.Bielmeier_An.de";"Rollladenreparatur";""
"1000006336";"M";"BMW Schnitzer";"Liebel";"Tillmann";"Brünnlweg";"8";"";"93326";"Abensberg, Hallertau";"09443";"102723";"Liebel.Ti@t-online.de";"http://www.Liebel_Ti.de";"Landwirtschaftliche Lagerhäuser";""
"1000006337";"-";"Velothek";"Hesse";"Heiderich";"Auerhahnweg";"11";"";"93326";"Abensberg, Hallertau";"09443";"994163";"Hesse.He@web.de";"http://www.Hesse_He.de";"Karateschulen";""
"1000006338";"F";"Messeshop";"Kahabka";"Ilsefriede";"Römerstr.";"18";"";"93326";"Abensberg, Hallertau";"09443";"849549";"Kahabka.Il@onlinehome.de";"http://www.Kahabka_Il.de";"Containerlagerungen";""
"1000006339";"F";"Scherle's Backstübchen";"Reljan";"Sieghild";"Hauptstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"65759";"Reljan.Si@web.de";"http://www.Reljan_Si.de";"TV-& Videoproduktionen";""
"1000006340";"-";"Schollenberger";"Spiro";"Marzellus";"Steinbruchstr.";"6";"c";"93326";"Abensberg, Hallertau";"09443";"270318";"Spiro.Ma@gmail.com";"http://www.Spiro_Ma.de";"Ahnenforschung";""
"1000006341";"F";"Mobse";"Antholzner";"Gerheide";"Adolf-Kolping-Platz";"1";"";"93326";"Abensberg, Hallertau";"09443";"826068";"Antholzner.Ge@web.de";"http://www.Antholzner_Ge.de";"Abfallsäcke u. -beutel";""
"1000006342";"F";"Casa-Blanka";"Nössig";"Jasmina";"Waldstr.";"37";"";"93326";"Abensberg, Hallertau";"09443";"288470";"Nössig.Ja@gmx.de";"http://www.Nössig_Ja.de";"Rechtsanwälte: Internationales Zivilrecht (Schwerpunkt)";""
"1000006343";"F";"Braun und Eschenbacher";"Doppler";"Leonharda";"Dorfstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"476960";"Doppler.Le@yahoo.com";"http://www.Doppler_Le.de";"Design";""
"1000006344";"M";"Pflanzen-Centrum Groß Gaglow";"Pedros";"Mathias";"Sonnenhang";"30";"";"93326";"Abensberg, Hallertau";"09443";"802600";"Pedros.Ma@web.de";"http://www.Pedros_Ma.de";"Seniorenbedarf";""
"1000006345";"F";"coiffeur art";"Jovanovic";"Romana";"Arnhofener Weg";"18";"";"93326";"Abensberg, Hallertau";"09443";"395821";"Jovanovic.Ro@gmail.com";"http://www.Jovanovic_Ro.de";"Ärzte: Hypnosetherapie";""
"1000006346";"F";"Amberger Kühltechnik";"Czifrancis";"Rose-Marie";"Gilla";"2";"";"93326";"Abensberg, Hallertau";"09443";"411436";"Czifrancis.Ro@gmail.com";"http://www.Czifrancis_Ro.de";"Messingbau";""
"1000006347";"M";"Bökendorfer Bäcker";"Gödde";"Nicki";"Waldstadion";"2";"c";"93326";"Abensberg, Hallertau";"09443";"332443";"Gödde.Ni@t-online.de";"http://www.Gödde_Ni.de";"Rechtsanwälte: Altlastenrecht (Schwerpunkt)";""
"1000006348";"F";"Samos Grill";"Herdt";"Hildegunde";"Abensstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"319769";"Herdt.Hi@onlinehome.de";"http://www.Herdt_Hi.de";"Fachbuchverlage";""
"1000006349";"F";"Schapers";"Kerber";"Carmela";"Birkhahnweg";"12";"";"93326";"Abensberg, Hallertau";"09443";"291125";"Kerber.Ca@gmx.de";"http://www.Kerber_Ca.de";"Gerüstarbeiten";""
"1000006350";"M";"Lebensmittel - Getränke -  Partyservice H.H. Bölter";"Karger";"Ignatz";"Zum Roten Peter";"17";"";"93326";"Abensberg, Hallertau";"09443";"496100";"Karger.Ig@onlinehome.de";"http://www.Karger_Ig.de";"Betriebsverpflegung";""
"1000006351";"F";"Kara Markt";"Anninger";"Catharina";"Wiesenweg";"1";"";"93326";"Abensberg, Hallertau";"09443";"304994";"Anninger.Ca@gmail.com";"http://www.Anninger_Ca.de";"Rechtsanwälte: Schadensrecht (Schwerpunkt)";""
"1000006352";"F";"Bäckerei Hasebäck";"Tanzberger";"Hellgard";"Hörlbacher Str.";"16";"b";"93326";"Abensberg, Hallertau";"09443";"163651";"Tanzberger.He@gmx.de";"http://www.Tanzberger_He.de";"Hundepflege";""
"1000006353";"M";"Edeka (Neukauf)";"Schimpl";"Isfried";"Nelkenstr.";"32";"b";"93326";"Abensberg, Hallertau";"09443";"887629";"Schimpl.Is@gmail.com";"http://www.Schimpl_Is.de";"Geschenkartikel";""
"1000006354";"-";"Metzgerei Schlegel";"Wulf";"Theofried";"Holzharlanden";"33";"";"93326";"Abensberg, Hallertau";"09443";"111736";"Wulf.Th@yahoo.com";"http://www.Wulf_Th.de";"Steuerberatung: Existenzgründungsberatung";""
"1000006355";"M";"Gewerbegebiet Merseburg Nord";"Veh";"Ingobert";"Mitterhörlbach";"6";"";"93326";"Abensberg, Hallertau";"09443";"361332";"Veh.In@t-online.de";"http://www.Veh_In.de";"Telefontraining";""
"1000006356";"M";"Susi`s Haarmonie";"Häuser";"Trudbert";"Fliederweg";"1";"";"93326";"Abensberg, Hallertau";"09443";"584969";"Häuser.Tr@gmail.com";"http://www.Häuser_Tr.de";"Steuerberatung: Stiftungen";""
"1000006357";"-";"Detail";"Reiter";"Frowine";"Ahornweg";"2";"c";"93326";"Abensberg, Hallertau";"09443";"293548";"Reiter.Fr@gmail.com";"http://www.Reiter_Fr.de";"Fettabscheiderreinigung";""
"1000006358";"M";"Hatscher";"Tomandl";"Karleugen";"Pumpwerk Schwaighausen";"";"";"93326";"Abensberg, Hallertau";"09443";"968916";"Tomandl.Ka@gmail.com";"http://www.Tomandl_Ka.de";"Bootslacke";""
"1000006359";"-";"RAD UP!";"Curanum";"Kathrin";"Am Hang";"5";"";"93326";"Abensberg, Hallertau";"09443";"822963";"Curanum.Ka@gmx.de";"http://www.Curanum_Ka.de";"Mobilfunk";""
"1000006360";"F";"Carissima";"Plank";"Valeska";"Weinbergerstr.";"6";"";"93326";"Abensberg, Hallertau";"09443";"310651";"Plank.Va@web.de";"http://www.Plank_Va.de";"Ärzte: Diabetologie";""
"1000006361";"M";"Friseur Weber";"Zühlke";"Thankmar";"Am Seeacker";"26";"";"93326";"Abensberg, Hallertau";"09443";"991283";"Zühlke.Th@gmx.de";"http://www.Zühlke_Th.de";"Ärzte: Andrologie";""
"1000006362";"-";"Salon Charmant";"Jorde";"Florence";"Harlandener Str.";"36";"";"93326";"Abensberg, Hallertau";"09443";"176165";"Jorde.Fl@gmx.de";"http://www.Jorde_Fl.de";"Lichtwerbeanlagen";""
"1000006363";"F";"VW Autohändler";"Karle";"Jeanette";"Pfarrer-Adam-Rottler-Str.";"6";"";"93326";"Abensberg, Hallertau";"09443";"79486";"Karle.Je@onlinehome.de";"http://www.Karle_Je.de";"Mikrowellengeräte";""
"1000006364";"F";"Der Rosengarten";"Kienle";"Anny";"Am Schlott";"";"";"93326";"Abensberg, Hallertau";"09443";"734149";"Kienle.An@yahoo.com";"http://www.Kienle_An.de";"Kunststoffbe- u. -verarbeitung";""
"1000006365";"M";"Motolino";"Redlich";"Walti";"Kirchplatz";"3";"";"93326";"Abensberg, Hallertau";"09443";"966124";"Redlich.Wa@t-online.de";"http://www.Redlich_Wa.de";"Ökologisches Bauen";""
"1000006366";"F";"Lebensmittel im Geeren";"Raith";"Inken";"Baderstr.";"3";"";"93326";"Abensberg, Hallertau";"09443";"249596";"Raith.In@yahoo.com";"http://www.Raith_In.de";"Feuerwerkskörper";""
"1000006367";"-";"Schmales Handtuch";"Wolters";"Sieghardt";"Arnhofen";"80";"c";"93326";"Abensberg, Hallertau";"09443";"881305";"Wolters.Si@onlinehome.de";"http://www.Wolters_Si.de";"Lagereinrichtungen";""
"1000006368";"M";"Trachauer Früh- & Spätshop";"Lex";"Herger";"B16 Abfahrt b. Freibadweg";"";"";"93326";"Abensberg, Hallertau";"09443";"564617";"Lex.He@onlinehome.de";"http://www.Lex_He.de";"Bauernmarkt";""
"1000006369";"M";"Haar und Ambiente";"Krölls";"Aloysius";"Aunkofener Siedlung";"21";"b";"93326";"Abensberg, Hallertau";"09443";"713484";"Krölls.Al@yahoo.com";"http://www.Krölls_Al.de";"Motorradankauf";""
"1000006370";"F";"Grothe de Koster";"Riehs";"Jolanta";"Steinbruchstr.";"23";"a";"93326";"Abensberg, Hallertau";"09443";"29146";"Riehs.Jo@t-online.de";"http://www.Riehs_Jo.de";"Forstbetriebe";""
"1000006371";"-";"Büsch";"Goderbauer";"Nevenka";"Arnostr.";"3";"a";"93326";"Abensberg, Hallertau";"09443";"524401";"Goderbauer.Ne@onlinehome.de";"http://www.Goderbauer_Ne.de";"Autoglasereien";""
"1000006372";"F";"Opel-Center Kleinmachnow Gebrauchtwagen";"Hammes";"Ria";"Harlandener Str.";"33";"b";"93326";"Abensberg, Hallertau";"09443";"485202";"Hammes.Ri@yahoo.com";"http://www.Hammes_Ri.de";"CD-Herstellung";""
"1000006373";"F";"Yves Rocher";"Köhn";"Annaliese";"Wochenendhaus";"";"";"93326";"Abensberg, Hallertau";"09443";"406456";"Köhn.An@yahoo.com";"http://www.Köhn_An.de";"Innendekorationen";""
"1000006374";"M";"Dagné";"Vatan";"Othmar";"Am Galgenberg";"18";"";"93326";"Abensberg, Hallertau";"09443";"330331";"Vatan.Ot@onlinehome.de";"http://www.Vatan_Ot.de";"Rechtsanwälte: Patent-, Gebrauchsmuster- u. Markenrecht (Schwerpunkt)";""
"1000006375";"-";"CAT-Mode";"Koching";"Veit";"Oexlau";"";"";"93326";"Abensberg, Hallertau";"09443";"699549";"Koching.Ve@t-online.de";"http://www.Koching_Ve.de";"Mikrowellenherde";""
"1000006376";"F";"Porsche-Zentrum Wuppertal";"Hild";"Annakatrin";"Birkenstr.";"14";"";"93326";"Abensberg, Hallertau";"09443";"72439";"Hild.An@yahoo.com";"http://www.Hild_An.de";"Viehzucht";""
"1000006377";"M";"Getränke Jeromin";"Rathjen";"Reimo";"Hopfenstr";"";"";"93326";"Abensberg, Hallertau";"09443";"523590";"Rathjen.Re@gmx.de";"http://www.Rathjen_Re.de";"Sonderfläche Fußleiste";""
"1000006378";"M";"Baumann-Fleisch";"Schreiber";"Burgfried";"Kellerbachstr.";"7";"";"93326";"Abensberg, Hallertau";"09443";"307051";"Schreiber.Bu@onlinehome.de";"http://www.Schreiber_Bu.de";"Flechtwaren";""
"1000006379";"F";"New Fashion";"Sailer";"Traudel";"Allingerweg";"27";"";"93326";"Abensberg, Hallertau";"09443";"185735";"Sailer.Tr@yahoo.com";"http://www.Sailer_Tr.de";"Zugangskontrollsysteme";""
"1000006380";"F";"Hüttemann Holzfachzentrum GmbH";"Luster";"Jana";"BTS an der KEH7 FlNr.195";"";"";"93326";"Abensberg, Hallertau";"09443";"836765";"Luster.Ja@onlinehome.de";"http://www.Luster_Ja.de";"Gipsformer";""
"1000006381";"-";"Volkswagen Heitmeier";"Hänsch";"Arnd";"Seeweg";"2";"";"93326";"Abensberg, Hallertau";"09443";"26500";"Hänsch.Ar@onlinehome.de";"http://www.Hänsch_Ar.de";"Türöffnungsanlagen";""
"1000006382";"-";"Travelcenter Woick";"Sanders";"Constance";"Dollingerstr.";"11";"a";"93326";"Abensberg, Hallertau";"09443";"802507";"Sanders.Co@yahoo.com";"http://www.Sanders_Co.de";"Briefkästen";""
"1000006383";"M";"Bikestore Clothing & Equipment";"Rosenberg";"Theobald";"Badhausstr.";"9";"";"93326";"Abensberg, Hallertau";"09443";"159587";"Rosenberg.Th@onlinehome.de";"http://www.Rosenberg_Th.de";"Videoüberwachungsanlagenvermietung";""
